date,lifespan_sex,lifespan_val,region
2005-01-01,Женщины,72.22,Брянская область
2005-01-01,Женщины,71.58,Владимирская область
2005-01-01,Женщины,73.99,Воронежская область
2005-01-01,Женщины,70.38,Ивановская область
2005-01-01,Женщины,72.14,Калужская область
2005-01-01,Женщины,70.47,Костромская область
2005-01-01,Женщины,73.12,Курская область
2005-01-01,Женщины,73.8,Липецкая область
2005-01-01,Женщины,73.28,Московская область
2005-01-01,Женщины,72.78,Орловская область
2005-01-01,Женщины,72.8,Рязанская область
2005-01-01,Женщины,70.63,Смоленская область
2005-01-01,Женщины,73.78,Тамбовская область
2005-01-01,Женщины,69.88,Тверская область
2005-01-01,Женщины,71.06,Тульская область
2005-01-01,Женщины,71.97,Ярославская область
2005-01-01,Женщины,76.31,г. Москва
2005-01-01,Женщины,71.6,Северо-Западный  федеральный округ
2005-01-01,Женщины,69.85,Республика Карелия
2005-01-01,Женщины,69.46,Республика Коми
2005-01-01,Женщины,71.12,Архангельская область
2005-01-01,Женщины,72.43,Ненецкий автономный округ
2005-01-01,Женщины,71.08,Архангельская область  без автономного округа
2005-01-01,Женщины,71.72,Вологодская область
2005-01-01,Женщины,69.35,Калининградская область
2005-01-01,Женщины,70.21,Ленинградская область
2005-01-01,Женщины,70.46,Мурманская область
2005-01-01,Женщины,70.12,Новгородская область
2005-01-01,Женщины,68.15,Псковская область
2005-01-01,Женщины,74.28,г. Санкт-Петербург
2005-01-01,Женщины,73.66,Южный  федеральный округ
2005-01-01,Женщины,74.59,Республика Адыгея
2005-01-01,Женщины,73.87,Республика Калмыкия
2005-01-01,Женщины,73.91,Краснодарский край
2005-01-01,Женщины,72.98,Астраханская область
2005-01-01,Женщины,73.81,Волгоградская область
2005-01-01,Женщины,73.26,Ростовская область
2005-01-01,Женщины,75.32,Северо-Кавказский  федеральный округ
2005-01-01,Женщины,77.07,Республика Дагестан
2005-01-01,Женщины,76.75,Республика Ингушетия 
2005-01-01,Женщины,75.19,Кабардино-Балкарская  Республика
2005-01-01,Женщины,75.69,Карачаево-Черкесская  Республика
2005-01-01,Женщины,76.01,Республика Северная  Осетия – Алания
2005-01-01,Женщины,76.55,Чеченская Республика 
2005-01-01,Женщины,73.88,Ставропольский край
2010-01-01,Женщины,74.88,Российская Федерация
2010-01-01,Женщины,75.65,Центральный  федеральный округ
2010-01-01,Женщины,76.47,Белгородская область
2010-01-01,Женщины,74.75,Брянская область
2010-01-01,Женщины,73.81,Владимирская область
2010-01-01,Женщины,75.68,Воронежская область
2010-01-01,Женщины,73.36,Ивановская область
2010-01-01,Женщины,74.76,Калужская область
2010-01-01,Женщины,73.91,Костромская область
2010-01-01,Женщины,74.94,Курская область
2010-01-01,Женщины,75.44,Липецкая область
2010-01-01,Женщины,74.92,Московская область
2010-01-01,Женщины,74.78,Орловская область
2010-01-01,Женщины,74.83,Рязанская область
2010-01-01,Женщины,73.58,Смоленская область
2010-01-01,Женщины,75.82,Тамбовская область
2010-01-01,Женщины,72.81,Тверская область
2010-01-01,Женщины,73.67,Тульская область
2010-01-01,Женщины,75.06,Ярославская область
2010-01-01,Женщины,78.14,г. Москва
2010-01-01,Женщины,74.82,Северо-Западный  федеральный округ
2010-01-01,Женщины,73.41,Республика Карелия
2010-01-01,Женщины,73.32,Республика Коми
2010-01-01,Женщины,74.5,Архангельская область
2010-01-01,Женщины,71.36,Ненецкий автономный округ
2010-01-01,Женщины,74.59,Архангельская область  без автономного округа
2010-01-01,Женщины,74.17,Вологодская область
2010-01-01,Женщины,74.16,Калининградская область
